# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
54955.01023255	-0.45464620	1.001169	0.000043	1.020441	0.000044	0.999988	0.000043
54955.03066726	-0.44740466	1.001124	0.000043	1.020411	0.000044	0.999952	0.000043
54955.05110186	-0.44016316	1.001136	0.000043	1.020422	0.000044	0.999972	0.000043
54955.07153646	-0.43292166	1.001207	0.000043	1.020490	0.000044	1.000051	0.000043
54955.09197097	-0.42568020	1.001218	0.000043	1.020517	0.000044	1.000071	0.000043
54955.11240567	-0.41843867	1.001208	0.000043	1.020493	0.000044	1.000069	0.000043
54955.13284028	-0.41119716	1.001209	0.000043	1.020487	0.000044	1.000078	0.000043
54955.15327478	-0.40395570	1.001200	0.000043	1.020480	0.000044	1.000076	0.000043
54955.17370949	-0.39671416	1.001157	0.000043	1.020418	0.000044	1.000041	0.000043
54955.19414409	-0.38947267	1.001272	0.000043	1.020550	0.000044	1.000164	0.000043
54955.21457860	-0.38223120	1.001254	0.000043	1.020531	0.000044	1.000153	0.000043
54955.23501320	-0.37498970	1.001341	0.000043	1.020610	0.000044	1.000248	0.000043
54955.25544791	-0.36774817	1.001317	0.000043	1.020602	0.000043	1.000231	0.000043
54955.27588241	-0.36050670	1.001462	0.000043	1.020743	0.000044	1.000383	0.000043
54955.29631702	-0.35326520	1.001476	0.000043	1.020761	0.000043	1.000404	0.000043
54955.31675172	-0.34602367	1.001540	0.000043	1.020838	0.000044	1.000475	0.000043
54955.33718623	-0.33878220	1.001582	0.000043	1.020856	0.000044	1.000524	0.000043
54955.35762083	-0.33154070	1.001491	0.000043	1.020786	0.000044	1.000440	0.000043
54955.37805544	-0.32429920	1.001424	0.000043	1.020704	0.000044	1.000380	0.000043
54955.39849014	-0.31705767	1.001438	0.000043	1.020713	0.000044	1.000401	0.000043
54955.41892464	-0.30981621	1.001458	0.000043	1.020743	0.000043	1.000428	0.000043
54955.43935925	-0.30257471	1.001317	0.000043	1.020595	0.000044	1.000293	0.000043
54955.45979395	-0.29533317	1.001239	0.000043	1.020509	0.000043	1.000222	0.000043
54955.48022846	-0.28809171	1.001163	0.000043	1.020445	0.000044	1.000152	0.000043
54955.50066306	-0.28085021	1.001099	0.000043	1.020345	0.000043	1.000095	0.000043
54955.52109757	-0.27360874	1.001023	0.000043	1.020288	0.000043	1.000025	0.000043
54955.54153227	-0.26636721	1.000868	0.000043	1.020134	0.000044	0.999876	0.000043
54955.56196688	-0.25912571	1.000784	0.000043	1.020039	0.000044	0.999798	0.000043
54955.58240148	-0.25188421	1.000746	0.000043	1.020029	0.000044	0.999766	0.000043
54955.60283608	-0.24464271	1.000597	0.000043	1.019860	0.000044	0.999623	0.000043
54955.62327069	-0.23740121	1.000627	0.000043	1.019895	0.000044	0.999659	0.000043
54955.64370529	-0.23015971	1.000435	0.000043	1.019687	0.000044	0.999473	0.000043
54955.66413980	-0.22291825	1.000334	0.000043	1.019570	0.000044	0.999378	0.000043
54955.68457450	-0.21567671	1.000155	0.000043	1.019408	0.000044	0.999204	0.000043
54955.70500911	-0.20843521	0.999989	0.000043	1.019225	0.000043	0.999044	0.000043
54955.72544361	-0.20119375	0.999941	0.000043	1.019168	0.000043	0.999001	0.000043
54955.74587831	-0.19395222	0.999722	0.000043	1.018966	0.000043	0.998788	0.000043
54955.76631292	-0.18671071	0.999592	0.000043	1.018808	0.000043	0.998663	0.000043
54955.78674742	-0.17946925	0.999340	0.000043	1.018557	0.000044	0.998416	0.000043
54955.80718203	-0.17222775	0.999176	0.000043	1.018401	0.000044	0.998258	0.000043
54955.82761673	-0.16498622	0.999014	0.000043	1.018231	0.000043	0.998101	0.000043
54955.84805134	-0.15774472	0.998779	0.000043	1.017988	0.000043	0.997871	0.000043
54955.86848594	-0.15050322	0.998726	0.000043	1.017937	0.000044	0.997823	0.000043
54955.88892054	-0.14326172	0.998397	0.000043	1.017603	0.000043	0.997499	0.000043
54955.90935515	-0.13602022	0.998261	0.000043	1.017472	0.000044	0.997368	0.000043
54955.92978975	-0.12877872	0.998161	0.000043	1.017353	0.000043	0.997272	0.000043
54955.95022426	-0.12153725	0.997952	0.000043	1.017153	0.000043	0.997068	0.000043
54955.97065896	-0.11429572	0.997937	0.000043	1.017149	0.000043	0.997057	0.000043
54955.99109356	-0.10705422	0.997926	0.000043	1.017124	0.000043	0.997051	0.000043
54956.01152807	-0.09981276	0.997873	0.000043	1.017100	0.000043	0.997002	0.000043
54956.03196277	-0.09257122	0.997934	0.000043	1.017145	0.000043	0.997067	0.000043
54956.05239738	-0.08532972	0.998062	0.000043	1.017293	0.000043	0.997199	0.000043
54956.07283198	-0.07808822	0.998157	0.000043	1.017373	0.000043	0.997298	0.000043
54956.09326648	-0.07084676	0.998432	0.000043	1.017655	0.000043	0.997577	0.000043
54956.11370119	-0.06360523	0.998630	0.000043	1.017863	0.000044	0.997779	0.000043
54956.13413579	-0.05636373	0.998947	0.000043	1.018200	0.000043	0.998100	0.000043
54956.15457030	-0.04912226	0.999417	0.000043	1.018673	0.000043	0.998573	0.000043
54956.17500500	-0.04188073	0.999789	0.000043	1.019076	0.000043	0.998948	0.000043
54956.19543960	-0.03463923	1.000156	0.000043	1.019435	0.000043	0.999319	0.000043
54956.21587411	-0.02739776	1.000607	0.000043	1.019907	0.000043	0.999773	0.000043
54956.23630871	-0.02015627	1.001094	0.000043	1.020412	0.000043	1.000263	0.000043
54956.25674341	-0.01291473	1.001499	0.000043	1.020814	0.000043	1.000671	0.000043
54956.27717792	-0.00567327	1.001930	0.000043	1.021284	0.000044	1.001105	0.000043
54956.31804723	0.00880977	1.002635	0.000043	1.022002	0.000044	1.001817	0.000043
54956.33848173	0.01605123	1.002977	0.000043	1.022357	0.000044	1.002162	0.000043
54956.35891633	0.02329273	1.003223	0.000043	1.022607	0.000044	1.002411	0.000043
54956.37935094	0.03053423	1.003315	0.000043	1.022712	0.000044	1.002506	0.000043
54956.39978564	0.03777576	1.003418	0.000043	1.022818	0.000044	1.002612	0.000043
54956.42022014	0.04501723	1.003506	0.000043	1.022888	0.000044	1.002703	0.000043
54956.44065475	0.05225873	1.003337	0.000043	1.022738	0.000044	1.002537	0.000043
54956.46108945	0.05950026	1.003290	0.000043	1.022684	0.000044	1.002493	0.000043
54956.48152395	0.06674172	1.003124	0.000043	1.022518	0.000044	1.002330	0.000043
54956.50195856	0.07398322	1.002950	0.000043	1.022355	0.000044	1.002158	0.000043
54956.52239306	0.08122469	1.002687	0.000043	1.022052	0.000044	1.001898	0.000043
54956.54282777	0.08846622	1.002359	0.000043	1.021748	0.000044	1.001573	0.000043
54956.56326237	0.09570772	1.002074	0.000043	1.021433	0.000044	1.001291	0.000043
54956.58369697	0.10294922	1.001783	0.000043	1.021145	0.000044	1.001003	0.000043
54956.60413158	0.11019072	1.001630	0.000043	1.021003	0.000044	1.000853	0.000043
54956.62456618	0.11743222	1.001265	0.000043	1.020632	0.000044	1.000490	0.000043
54956.64500078	0.12467372	1.000937	0.000043	1.020304	0.000044	1.000165	0.000043
54956.66543529	0.13191518	1.000657	0.000043	1.020013	0.000044	0.999888	0.000043
54956.68586999	0.13915672	1.000474	0.000043	1.019817	0.000044	0.999707	0.000043
54956.70630459	0.14639821	1.000217	0.000043	1.019572	0.000044	0.999452	0.000043
54956.72673910	0.15363968	1.000000	0.000043	1.019331	0.000044	0.999238	0.000043
54956.74717380	0.16088121	0.999822	0.000043	1.019146	0.000044	0.999062	0.000043
54956.76760840	0.16812271	0.999628	0.000043	1.018959	0.000044	0.998870	0.000043
54956.78804290	0.17536417	0.999538	0.000043	1.018847	0.000044	0.998782	0.000043
54956.80847751	0.18260567	0.999383	0.000043	1.018700	0.000044	0.998630	0.000043
54956.82891221	0.18984721	0.999303	0.000043	1.018621	0.000044	0.998552	0.000043
54956.84934671	0.19708867	0.999230	0.000043	1.018545	0.000044	0.998481	0.000043
54956.86978132	0.20433017	0.999220	0.000043	1.018530	0.000044	0.998472	0.000043
54956.89021602	0.21157171	0.999191	0.000043	1.018487	0.000044	0.998445	0.000043
54956.91065062	0.21881320	0.999186	0.000043	1.018487	0.000044	0.998442	0.000043
54956.93108513	0.22605467	0.999263	0.000043	1.018564	0.000043	0.998521	0.000043
54956.95151973	0.23329617	0.999159	0.000043	1.018447	0.000043	0.998418	0.000043
54956.97195443	0.24053770	0.999165	0.000043	1.018459	0.000043	0.998426	0.000043
54956.99238893	0.24777916	0.999180	0.000043	1.018473	0.000043	0.998443	0.000043
54957.01282354	0.25502066	0.999213	0.000043	1.018488	0.000043	0.998477	0.000043
54957.03325824	0.26226220	0.999098	0.000043	1.018399	0.000043	0.998364	0.000043
54957.05369274	0.26950366	0.999247	0.000043	1.018521	0.000043	0.998514	0.000043
54957.07412735	0.27674516	0.999194	0.000043	1.018480	0.000043	0.998463	0.000043
54957.09456195	0.28398666	0.999273	0.000043	1.018557	0.000043	0.998543	0.000043
54957.11499655	0.29122816	0.999286	0.000043	1.018553	0.000043	0.998557	0.000043
54957.13543115	0.29846966	0.999283	0.000043	1.018576	0.000043	0.998556	0.000043
54957.15586576	0.30571116	0.999295	0.000043	1.018567	0.000043	0.998569	0.000043
54957.17630046	0.31295269	0.999395	0.000043	1.018697	0.000044	0.998670	0.000043
54957.19673496	0.32019415	0.999558	0.000043	1.018852	0.000044	0.998834	0.000043
54957.21716957	0.32743565	0.999566	0.000043	1.018870	0.000044	0.998843	0.000043
54957.23760417	0.33467715	0.999646	0.000043	1.018966	0.000043	0.998924	0.000043
54957.25803877	0.34191865	0.999651	0.000043	1.018967	0.000043	0.998931	0.000043
54957.27847337	0.34916015	0.999803	0.000043	1.019106	0.000043	0.999084	0.000043
54957.29890798	0.35640165	0.999901	0.000043	1.019232	0.000043	0.999183	0.000043
54957.31934268	0.36364318	0.999963	0.000043	1.019256	0.000043	0.999245	0.000043
54957.33977718	0.37088465	0.999957	0.000043	1.019275	0.000043	0.999240	0.000043
54957.36021178	0.37812614	1.000004	0.000043	1.019312	0.000043	0.999288	0.000043
54957.38064639	0.38536764	1.000081	0.000043	1.019383	0.000043	0.999366	0.000043
54957.40108099	0.39260914	1.000003	0.000043	1.019318	0.000043	0.999289	0.000043
54957.42151559	0.39985064	1.000020	0.000043	1.019310	0.000043	0.999307	0.000043
54957.44195019	0.40709214	1.000070	0.000043	1.019390	0.000043	0.999358	0.000043
54957.46238489	0.41433367	1.000123	0.000043	1.019427	0.000043	0.999412	0.000043
54957.48281940	0.42157514	1.000157	0.000043	1.019469	0.000044	0.999446	0.000043
54957.50325400	0.42881664	1.000160	0.000043	1.019474	0.000044	0.999450	0.000043
54957.52368850	0.43605810	1.000167	0.000043	1.019491	0.000044	0.999458	0.000043
54957.54412320	0.44329963	1.000224	0.000043	1.019547	0.000044	0.999516	0.000043
54957.56455781	0.45054113	1.000201	0.000043	1.019534	0.000044	0.999493	0.000043
54957.58499231	0.45778260	1.000309	0.000043	1.019634	0.000044	0.999602	0.000043
54957.60542701	0.46502413	1.000455	0.000043	1.019800	0.000044	0.999748	0.000043
54957.62586161	0.47226563	1.000423	0.000043	1.019775	0.000044	0.999717	0.000043
54957.64629621	0.47950712	1.000514	0.000043	1.019853	0.000044	0.999808	0.000043
54957.66673072	0.48674859	1.000518	0.000043	1.019883	0.000044	0.999813	0.000043
54957.68716542	0.49399012	1.000617	0.000043	1.019971	0.000044	0.999912	0.000043
54957.70760002	-0.49876838	1.000673	0.000043	1.020045	0.000044	0.999969	0.000043
54957.72803452	-0.49152692	1.000649	0.000043	1.020015	0.000044	0.999945	0.000043
54957.74846922	-0.48428538	1.000755	0.000043	1.020110	0.000044	1.000052	0.000043
54957.76890383	-0.47704388	1.000710	0.000043	1.020084	0.000044	1.000007	0.000043
54957.78933833	-0.46980242	1.000826	0.000043	1.020192	0.000043	1.000124	0.000043
54957.80977293	-0.46256092	1.000819	0.000043	1.020190	0.000043	1.000117	0.000043
54957.83020763	-0.45531939	1.000765	0.000043	1.020132	0.000044	1.000064	0.000043
54957.85064213	-0.44807793	1.000857	0.000043	1.020221	0.000043	1.000156	0.000043
54957.87107673	-0.44083643	1.000708	0.000043	1.020079	0.000043	1.000007	0.000043
54957.89151134	-0.43359493	1.000854	0.000043	1.020227	0.000044	1.000154	0.000043
54957.91194604	-0.42635339	1.000755	0.000043	1.020124	0.000044	1.000055	0.000043
54957.93238054	-0.41911193	1.000771	0.000043	1.020137	0.000044	1.000071	0.000043
54957.95281514	-0.41187043	1.000791	0.000043	1.020157	0.000044	1.000092	0.000043
54957.97324984	-0.40462890	1.000809	0.000043	1.020184	0.000044	1.000110	0.000043
54957.99368434	-0.39738744	1.000823	0.000043	1.020204	0.000044	1.000124	0.000043
54958.01411895	-0.39014593	1.000864	0.000043	1.020233	0.000044	1.000166	0.000043
54958.03455345	-0.38290447	1.000971	0.000043	1.020354	0.000044	1.000273	0.000043
54958.05498815	-0.37566294	1.000938	0.000043	1.020307	0.000044	1.000240	0.000043
54958.09585735	-0.36117994	1.000950	0.000043	1.020331	0.000044	1.000253	0.000043
54958.11629195	-0.35393845	1.001118	0.000043	1.020480	0.000044	1.000421	0.000043
54958.13672655	-0.34669695	1.001089	0.000043	1.020481	0.000044	1.000392	0.000043
54958.15716115	-0.33945545	1.001090	0.000043	1.020456	0.000044	1.000393	0.000043
54958.17759566	-0.33221398	1.001029	0.000043	1.020409	0.000044	1.000333	0.000043
54958.19803036	-0.32497245	1.001054	0.000043	1.020434	0.000044	1.000358	0.000043
54958.21846496	-0.31773095	1.001084	0.000043	1.020434	0.000044	1.000388	0.000043
54958.23889946	-0.31048949	1.001023	0.000043	1.020410	0.000044	1.000327	0.000043
54958.25933416	-0.30324796	1.000948	0.000043	1.020324	0.000044	1.000252	0.000043
54958.27976876	-0.29600646	1.000847	0.000043	1.020224	0.000044	1.000152	0.000043
54958.30020326	-0.28876500	1.000757	0.000043	1.020135	0.000044	1.000062	0.000043
54958.32063786	-0.28152350	1.000689	0.000043	1.020047	0.000044	0.999994	0.000043
54958.34107256	-0.27428196	1.000582	0.000043	1.019950	0.000044	0.999887	0.000043
54958.36150707	-0.26704050	1.000541	0.000043	1.019907	0.000044	0.999847	0.000043
54958.38194167	-0.25979900	1.000405	0.000043	1.019774	0.000044	0.999711	0.000043
54958.40237637	-0.25255747	1.000319	0.000043	1.019687	0.000044	0.999625	0.000043
54958.42281097	-0.24531597	1.000273	0.000043	1.019635	0.000044	0.999579	0.000043
54958.44324547	-0.23807451	1.000219	0.000043	1.019570	0.000044	0.999526	0.000043
54958.46368007	-0.23083301	0.999998	0.000043	1.019347	0.000044	0.999305	0.000043
54958.48411477	-0.22359148	0.999939	0.000043	1.019274	0.000044	0.999246	0.000043
54958.50454927	-0.21635001	0.999700	0.000043	1.019058	0.000044	0.999008	0.000043
54958.52498387	-0.20910852	0.999573	0.000043	1.018917	0.000044	0.998881	0.000043
54958.54541857	-0.20186698	0.999475	0.000043	1.018817	0.000044	0.998783	0.000043
54958.56585307	-0.19462552	0.999342	0.000043	1.018694	0.000044	0.998651	0.000043
54958.58628767	-0.18738402	0.999244	0.000043	1.018568	0.000044	0.998553	0.000043
54958.60672227	-0.18014252	0.998974	0.000043	1.018317	0.000044	0.998283	0.000043
54958.62715687	-0.17290103	0.998756	0.000043	1.018086	0.000044	0.998066	0.000043
54958.64759157	-0.16565949	0.998606	0.000043	1.017929	0.000044	0.997916	0.000043
54958.66802608	-0.15841803	0.998339	0.000043	1.017687	0.000044	0.997650	0.000043
54958.68846078	-0.15117649	0.998245	0.000043	1.017584	0.000044	0.997556	0.000043
54958.70889538	-0.14393500	0.997993	0.000043	1.017339	0.000044	0.997304	0.000043
54958.72932988	-0.13669353	0.997837	0.000043	1.017178	0.000044	0.997149	0.000043
54958.74976448	-0.12945204	0.997819	0.000043	1.017161	0.000043	0.997131	0.000043
54958.77019918	-0.12221050	0.997497	0.000043	1.016847	0.000043	0.996810	0.000043
54958.79063368	-0.11496904	0.997522	0.000043	1.016854	0.000043	0.996835	0.000043
54958.81106828	-0.10772754	0.997416	0.000043	1.016761	0.000043	0.996729	0.000043
54958.83150298	-0.10048601	0.997338	0.000043	1.016669	0.000043	0.996652	0.000043
54958.85193748	-0.09324455	0.997483	0.000043	1.016807	0.000043	0.996797	0.000043
54958.87237208	-0.08600305	0.997515	0.000043	1.016856	0.000043	0.996829	0.000043
54958.89280668	-0.07876155	0.997703	0.000043	1.017029	0.000043	0.997018	0.000043
54958.91324128	-0.07152005	0.997856	0.000043	1.017203	0.000043	0.997171	0.000043
54958.93367588	-0.06427855	0.998135	0.000043	1.017490	0.000043	0.997450	0.000043
54958.95411048	-0.05703706	0.998434	0.000043	1.017776	0.000043	0.997749	0.000043
54958.97454518	-0.04979552	0.998785	0.000043	1.018149	0.000044	0.998101	0.000043
54958.99497968	-0.04255406	0.999168	0.000043	1.018545	0.000044	0.998484	0.000043
54959.01541428	-0.03531256	0.999695	0.000043	1.019090	0.000044	0.999011	0.000043
54959.03584878	-0.02807110	1.000086	0.000043	1.019479	0.000044	0.999402	0.000043
54959.05628348	-0.02082957	1.000619	0.000043	1.020018	0.000044	0.999935	0.000043
54959.07671808	-0.01358807	1.000888	0.000043	1.020315	0.000044	1.000205	0.000043
54959.09715258	-0.00634661	1.001348	0.000043	1.020766	0.000043	1.000665	0.000043
54959.11758728	0.00089493	1.001756	0.000043	1.021196	0.000044	1.001073	0.000043
54959.13802188	0.00813643	1.002084	0.000043	1.021532	0.000044	1.001402	0.000043
54959.15845647	0.01537792	1.002447	0.000043	1.021894	0.000043	1.001765	0.000043
54959.17889097	0.02261938	1.002514	0.000043	1.021968	0.000043	1.001833	0.000043
54959.19932567	0.02986092	1.002716	0.000043	1.022180	0.000043	1.002035	0.000043
54959.21976027	0.03710241	1.002799	0.000043	1.022264	0.000043	1.002119	0.000043
54959.24019477	0.04434388	1.002813	0.000043	1.022280	0.000043	1.002134	0.000043
54959.28106407	0.05882691	1.002664	0.000043	1.022147	0.000043	1.001987	0.000043
54959.30149857	0.06606837	1.002581	0.000043	1.022068	0.000043	1.001904	0.000043
54959.32193317	0.07330987	1.002339	0.000043	1.021825	0.000043	1.001663	0.000043
54959.34236787	0.08055140	1.002144	0.000043	1.021625	0.000044	1.001469	0.000043
54959.36280237	0.08779286	1.001955	0.000043	1.021440	0.000043	1.001282	0.000043
54959.38323697	0.09503436	1.001462	0.000043	1.020944	0.000044	1.000790	0.000043
54959.40367167	0.10227589	1.001310	0.000043	1.020796	0.000044	1.000639	0.000043
54959.42410627	0.10951739	1.001050	0.000043	1.020515	0.000044	1.000380	0.000043
54959.44454076	0.11675885	1.000757	0.000043	1.020225	0.000044	1.000088	0.000043
54959.46497536	0.12400035	1.000466	0.000043	1.019934	0.000043	0.999799	0.000043
54959.48541006	0.13124188	1.000154	0.000043	1.019598	0.000044	0.999488	0.000043
54959.50584456	0.13848334	0.999948	0.000043	1.019394	0.000043	0.999283	0.000043
54959.52627916	0.14572484	0.999633	0.000043	1.019064	0.000043	0.998970	0.000043
54959.54671366	0.15296631	0.999466	0.000043	1.018914	0.000043	0.998804	0.000043
54959.56714836	0.16020784	0.999225	0.000043	1.018659	0.000043	0.998564	0.000043
54959.58758296	0.16744934	0.999060	0.000043	1.018492	0.000044	0.998401	0.000043
54959.60801756	0.17469083	0.998836	0.000043	1.018279	0.000043	0.998178	0.000043
54959.62845215	0.18193233	0.998891	0.000043	1.018329	0.000043	0.998235	0.000043
54959.64888675	0.18917383	0.998698	0.000043	1.018132	0.000044	0.998043	0.000043
54959.66932135	0.19641532	0.998618	0.000043	1.018068	0.000043	0.997965	0.000043
54959.68975585	0.20365679	0.998588	0.000043	1.018028	0.000044	0.997936	0.000043
54959.71019055	0.21089832	0.998482	0.000043	1.017924	0.000044	0.997832	0.000043
54959.73062515	0.21813982	0.998580	0.000043	1.018023	0.000044	0.997931	0.000043
54959.75105965	0.22538128	0.998568	0.000043	1.018001	0.000044	0.997921	0.000043
54959.77149434	0.23262281	0.998540	0.000043	1.017990	0.000044	0.997894	0.000043
54959.79192894	0.23986431	0.998532	0.000043	1.017968	0.000044	0.997888	0.000043
54959.81236344	0.24710577	0.998515	0.000043	1.017960	0.000044	0.997873	0.000043
54959.83279804	0.25434727	0.998485	0.000043	1.017928	0.000044	0.997845	0.000043
54959.85323274	0.26158880	0.998523	0.000043	1.017973	0.000044	0.997884	0.000043
54959.87366723	0.26883026	0.998550	0.000043	1.018008	0.000044	0.997913	0.000043
54959.89410183	0.27607176	0.998589	0.000043	1.018046	0.000044	0.997954	0.000043
54959.91453653	0.28331329	0.998583	0.000043	1.018055	0.000044	0.997950	0.000043
54959.93497113	0.29055479	0.998846	0.000043	1.018313	0.000044	0.998215	0.000043
54959.95540563	0.29779625	0.998690	0.000043	1.018160	0.000043	0.998061	0.000043
54959.97584023	0.30503775	0.998667	0.000043	1.018140	0.000043	0.998040	0.000043
54959.99627492	0.31227928	0.998758	0.000043	1.018210	0.000044	0.998133	0.000043
54960.01670952	0.31952078	0.998736	0.000043	1.018216	0.000043	0.998114	0.000043
54960.03714402	0.32676224	0.998878	0.000043	1.018350	0.000044	0.998258	0.000043
54960.05757872	0.33400377	0.998977	0.000043	1.018444	0.000044	0.998359	0.000043
54960.07801331	0.34124527	0.999013	0.000043	1.018494	0.000044	0.998397	0.000043
54960.09844781	0.34848673	0.999180	0.000043	1.018667	0.000043	0.998567	0.000043
54960.11888241	0.35572823	0.999091	0.000043	1.018582	0.000043	0.998480	0.000043
54960.13931711	0.36296976	0.999210	0.000043	1.018706	0.000043	0.998601	0.000043
54960.15975170	0.37021126	0.999319	0.000043	1.018807	0.000043	0.998713	0.000043
54960.18018620	0.37745272	0.999284	0.000043	1.018782	0.000043	0.998681	0.000043
54960.20062090	0.38469425	0.999428	0.000043	1.018921	0.000043	0.998827	0.000043
54960.22105550	0.39193575	0.999457	0.000043	1.018981	0.000043	0.998859	0.000043
54960.24148999	0.39917721	0.999559	0.000043	1.019075	0.000043	0.998964	0.000043
54960.26192459	0.40641871	0.999540	0.000043	1.019040	0.000043	0.998947	0.000043
54960.28235929	0.41366024	0.999509	0.000043	1.019014	0.000043	0.998919	0.000043
54960.30279379	0.42090170	0.999590	0.000043	1.019074	0.000044	0.999003	0.000043
54960.32322838	0.42814320	0.999536	0.000043	1.019025	0.000043	0.998952	0.000043
54960.34366308	0.43538473	0.999691	0.000043	1.019184	0.000043	0.999110	0.000043
54960.36409758	0.44262619	0.999622	0.000043	1.019101	0.000043	0.999044	0.000043
54960.38453218	0.44986769	0.999633	0.000043	1.019138	0.000043	0.999059	0.000043
54960.40496677	0.45710919	0.999817	0.000043	1.019309	0.000043	0.999246	0.000043
54960.42540137	0.46435068	0.999826	0.000043	1.019327	0.000043	0.999258	0.000043
54960.44583597	0.47159218	0.999853	0.000043	1.019377	0.000043	0.999289	0.000043
54960.46627056	0.47883368	1.000011	0.000043	1.019517	0.000043	0.999450	0.000043
54960.48670526	0.48607521	0.999950	0.000043	1.019464	0.000043	0.999392	0.000043
54960.50713976	0.49331667	1.000026	0.000043	1.019515	0.000043	0.999472	0.000043
54960.52757435	-0.49944183	1.000044	0.000043	1.019545	0.000043	0.999494	0.000043
54960.54800885	-0.49220037	1.000124	0.000043	1.019639	0.000043	0.999577	0.000043
54960.56844355	-0.48495884	1.000228	0.000043	1.019742	0.000043	0.999685	0.000043
54960.58887814	-0.47771734	1.000277	0.000043	1.019807	0.000043	0.999738	0.000043
54960.65018193	-0.45599285	1.000263	0.000043	1.019776	0.000043	0.999736	0.000043
54960.67061653	-0.44875136	1.000326	0.000043	1.019823	0.000043	0.999803	0.000043
54960.69105103	-0.44150989	1.000221	0.000043	1.019726	0.000043	0.999702	0.000043
54960.71148572	-0.43426836	1.000297	0.000043	1.019796	0.000043	0.999782	0.000043
54960.73192032	-0.42702687	1.000325	0.000043	1.019829	0.000043	0.999814	0.000043
54960.75235482	-0.41978540	1.000304	0.000043	1.019813	0.000043	0.999798	0.000043
54960.77278941	-0.41254391	1.000380	0.000043	1.019898	0.000043	0.999878	0.000043
54960.79322411	-0.40530238	1.000315	0.000043	1.019813	0.000043	0.999818	0.000043
54960.81365860	-0.39806092	1.000368	0.000043	1.019872	0.000043	0.999875	0.000043
54960.83409320	-0.39081942	1.000293	0.000043	1.019796	0.000043	0.999805	0.000043
54960.85452790	-0.38357789	1.000370	0.000043	1.019867	0.000043	0.999887	0.000043
54960.87496239	-0.37633643	1.000421	0.000043	1.019916	0.000043	0.999943	0.000043
54960.89539699	-0.36909493	1.000495	0.000043	1.020004	0.000043	1.000022	0.000043
54960.91583158	-0.36185343	1.000529	0.000043	1.020025	0.000043	1.000061	0.000043
54960.93626618	-0.35461194	1.000581	0.000043	1.020108	0.000044	1.000118	0.000043
54960.95670078	-0.34737044	1.000620	0.000043	1.020135	0.000043	1.000162	0.000043
54960.97713537	-0.34012894	1.000577	0.000043	1.020089	0.000043	1.000124	0.000043
54960.99757007	-0.33288741	1.000583	0.000043	1.020111	0.000043	1.000135	0.000043
54961.01800456	-0.32564595	1.000635	0.000043	1.020153	0.000043	1.000193	0.000043
54961.03843916	-0.31840445	1.000484	0.000043	1.020026	0.000044	1.000047	0.000043
54961.05887365	-0.31116300	1.000531	0.000043	1.020062	0.000043	1.000100	0.000043
54961.07930835	-0.30392146	1.000541	0.000043	1.020075	0.000044	1.000115	0.000043
54961.09974295	-0.29667996	1.000383	0.000043	1.019928	0.000044	0.999963	0.000043
54961.12017754	-0.28943847	1.000388	0.000043	1.019917	0.000044	0.999974	0.000043
54961.14061214	-0.28219697	1.000284	0.000043	1.019817	0.000044	0.999876	0.000043
54961.16104673	-0.27495548	1.000130	0.000043	1.019668	0.000044	0.999728	0.000043
54961.18148133	-0.26771398	1.000067	0.000043	1.019588	0.000044	0.999671	0.000043
54961.20191582	-0.26047252	0.999994	0.000043	1.019545	0.000044	0.999604	0.000043
54961.22235052	-0.25323099	0.999919	0.000043	1.019444	0.000044	0.999535	0.000043
54961.24278511	-0.24598949	0.999890	0.000043	1.019441	0.000044	0.999512	0.000043
54961.26321961	-0.23874803	0.999745	0.000043	1.019293	0.000044	0.999374	0.000043
54961.28365430	-0.23150650	0.999637	0.000043	1.019164	0.000044	0.999272	0.000043
54961.30408890	-0.22426500	0.999534	0.000043	1.019093	0.000043	0.999176	0.000043
54961.32452339	-0.21702354	0.999454	0.000043	1.018991	0.000044	0.999103	0.000043
54961.36539268	-0.20254052	0.999162	0.000043	1.018697	0.000044	0.998824	0.000043
54961.38582728	-0.19529902	0.999032	0.000043	1.018560	0.000044	0.998701	0.000043
54961.40626187	-0.18805752	0.998834	0.000043	1.018388	0.000043	0.998510	0.000043
54961.42669647	-0.18081603	0.998735	0.000043	1.018275	0.000044	0.998418	0.000043
54961.44713106	-0.17357453	0.998570	0.000043	1.018111	0.000044	0.998261	0.000043
54961.46756566	-0.16633303	0.998288	0.000043	1.017815	0.000043	0.997986	0.000043
54961.48800015	-0.15909157	0.998106	0.000043	1.017625	0.000044	0.997811	0.000043
54961.50843485	-0.15185004	0.997950	0.000043	1.017470	0.000044	0.997663	0.000043
54961.52886944	-0.14460855	0.997702	0.000043	1.017196	0.000044	0.997423	0.000043
54961.54930393	-0.13736709	0.997532	0.000043	1.017042	0.000043	0.997260	0.000043
54961.56973863	-0.13012555	0.997430	0.000043	1.016936	0.000044	0.997166	0.000043
54961.59017322	-0.12288406	0.997300	0.000043	1.016811	0.000044	0.997044	0.000043
54961.61060772	-0.11564260	0.997157	0.000043	1.016672	0.000043	0.996909	0.000043
54961.63104231	-0.10840110	0.997288	0.000043	1.016794	0.000043	0.997048	0.000043
54961.65147701	-0.10115957	0.997178	0.000043	1.016698	0.000043	0.996946	0.000043
